VALOR,INDICADOR,CLASIF,PERIODO,VALOR PERIODO,COD_UBICACION,AMBITO_PROY,DEPARTAMENTO,departamento,indicador,anio,valor,ambito
13.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,25,AÑO,2020,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,percepcion_inseguridad_pct,2020,13.3,DEPARTAMENTO
12.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,26,AÑO,2020,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,percepcion_inseguridad_pct,2020,12.5,DEPARTAMENTO
53.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,0,AÑO,2021,0,NACIONAL,NACIONAL,NACIONAL,percepcion_inseguridad_pct,2021,53.9,NACIONAL
67.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,1,AÑO,2021,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,percepcion_inseguridad_pct,2021,67.7,DEPARTAMENTO
64.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,2,AÑO,2021,21,DEPARTAMENTO,PUNO,PUNO,percepcion_inseguridad_pct,2021,64.9,DEPARTAMENTO
61.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,3,AÑO,2021,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,percepcion_inseguridad_pct,2021,61.7,DEPARTAMENTO
57.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,4,AÑO,2021,23,DEPARTAMENTO,TACNA,TACNA,percepcion_inseguridad_pct,2021,57.8,DEPARTAMENTO
57.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,5,AÑO,2021,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,percepcion_inseguridad_pct,2021,57.0,DEPARTAMENTO
56.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,6,AÑO,2021,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,percepcion_inseguridad_pct,2021,56.9,DEPARTAMENTO
56.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,7,AÑO,2021,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,percepcion_inseguridad_pct,2021,56.5,DEPARTAMENTO
54.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,8,AÑO,2021,20,DEPARTAMENTO,PIURA,PIURA,percepcion_inseguridad_pct,2021,54.0,DEPARTAMENTO
53.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,9,AÑO,2021,8,DEPARTAMENTO,CUSCO,CUSCO,percepcion_inseguridad_pct,2021,53.3,DEPARTAMENTO
53.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,10,AÑO,2021,11,DEPARTAMENTO,ICA,ICA,percepcion_inseguridad_pct,2021,53.2,DEPARTAMENTO
50.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,11,AÑO,2021,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,percepcion_inseguridad_pct,2021,50.9,DEPARTAMENTO
50.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,12,AÑO,2021,25,DEPARTAMENTO,UCAYALI,UCAYALI,percepcion_inseguridad_pct,2021,50.5,DEPARTAMENTO
48.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,13,AÑO,2021,12,DEPARTAMENTO,JUNÍN,JUNIN,percepcion_inseguridad_pct,2021,48.6,DEPARTAMENTO
47.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,14,AÑO,2021,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,percepcion_inseguridad_pct,2021,47.8,DEPARTAMENTO
46.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,15,AÑO,2021,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,percepcion_inseguridad_pct,2021,46.8,DEPARTAMENTO
45.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,16,AÑO,2021,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,percepcion_inseguridad_pct,2021,45.5,DEPARTAMENTO
43.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,17,AÑO,2021,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,percepcion_inseguridad_pct,2021,43.6,DEPARTAMENTO
43.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,18,AÑO,2021,3,DEPARTAMENTO,APURÍMAC,APURIMAC,percepcion_inseguridad_pct,2021,43.2,DEPARTAMENTO
41.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,19,AÑO,2021,24,DEPARTAMENTO,TUMBES,TUMBES,percepcion_inseguridad_pct,2021,41.8,DEPARTAMENTO
39.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,20,AÑO,2021,16,DEPARTAMENTO,LORETO,LORETO,percepcion_inseguridad_pct,2021,39.9,DEPARTAMENTO
35.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,21,AÑO,2021,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,percepcion_inseguridad_pct,2021,35.5,DEPARTAMENTO
34.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,22,AÑO,2021,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,percepcion_inseguridad_pct,2021,34.7,DEPARTAMENTO
34.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,23,AÑO,2021,19,DEPARTAMENTO,PASCO,PASCO,percepcion_inseguridad_pct,2021,34.7,DEPARTAMENTO
28.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,24,AÑO,2021,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,percepcion_inseguridad_pct,2021,28.5,DEPARTAMENTO
27.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,25,AÑO,2021,2,DEPARTAMENTO,ÁNCASH,ANCASH,percepcion_inseguridad_pct,2021,27.9,DEPARTAMENTO
23.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,26,AÑO,2021,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,percepcion_inseguridad_pct,2021,23.2,DEPARTAMENTO
61.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,0,AÑO,2022,0,NACIONAL,NACIONAL,NACIONAL,percepcion_inseguridad_pct,2022,61.2,NACIONAL
75.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,1,AÑO,2022,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,percepcion_inseguridad_pct,2022,75.4,DEPARTAMENTO
71.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,2,AÑO,2022,21,DEPARTAMENTO,PUNO,PUNO,percepcion_inseguridad_pct,2022,71.5,DEPARTAMENTO
68.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,3,AÑO,2022,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,percepcion_inseguridad_pct,2022,68.3,DEPARTAMENTO
66.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,4,AÑO,2022,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,percepcion_inseguridad_pct,2022,66.1,DEPARTAMENTO
65.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,5,AÑO,2022,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,percepcion_inseguridad_pct,2022,65.1,DEPARTAMENTO
63.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,6,AÑO,2022,20,DEPARTAMENTO,PIURA,PIURA,percepcion_inseguridad_pct,2022,63.6,DEPARTAMENTO
63.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,7,AÑO,2022,23,DEPARTAMENTO,TACNA,TACNA,percepcion_inseguridad_pct,2022,63.3,DEPARTAMENTO
61.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,8,AÑO,2022,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,percepcion_inseguridad_pct,2022,61.6,DEPARTAMENTO
60.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,9,AÑO,2022,8,DEPARTAMENTO,CUSCO,CUSCO,percepcion_inseguridad_pct,2022,60.2,DEPARTAMENTO
60.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,10,AÑO,2022,11,DEPARTAMENTO,ICA,ICA,percepcion_inseguridad_pct,2022,60.0,DEPARTAMENTO
59.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,11,AÑO,2022,25,DEPARTAMENTO,UCAYALI,UCAYALI,percepcion_inseguridad_pct,2022,59.3,DEPARTAMENTO
59.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,12,AÑO,2022,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,percepcion_inseguridad_pct,2022,59.3,DEPARTAMENTO
59.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,13,AÑO,2022,12,DEPARTAMENTO,JUNÍN,JUNIN,percepcion_inseguridad_pct,2022,59.2,DEPARTAMENTO
58.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,14,AÑO,2022,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,percepcion_inseguridad_pct,2022,58.1,DEPARTAMENTO
56.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,15,AÑO,2022,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,percepcion_inseguridad_pct,2022,56.1,DEPARTAMENTO
50.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,16,AÑO,2022,24,DEPARTAMENTO,TUMBES,TUMBES,percepcion_inseguridad_pct,2022,50.9,DEPARTAMENTO
49.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,17,AÑO,2022,16,DEPARTAMENTO,LORETO,LORETO,percepcion_inseguridad_pct,2022,49.7,DEPARTAMENTO
49.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,18,AÑO,2022,3,DEPARTAMENTO,APURÍMAC,APURIMAC,percepcion_inseguridad_pct,2022,49.0,DEPARTAMENTO
48.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,19,AÑO,2022,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,percepcion_inseguridad_pct,2022,48.8,DEPARTAMENTO
46.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,20,AÑO,2022,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,percepcion_inseguridad_pct,2022,46.2,DEPARTAMENTO
42.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,21,AÑO,2022,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,percepcion_inseguridad_pct,2022,42.1,DEPARTAMENTO
40.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,22,AÑO,2022,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,percepcion_inseguridad_pct,2022,40.4,DEPARTAMENTO
39.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,23,AÑO,2022,19,DEPARTAMENTO,PASCO,PASCO,percepcion_inseguridad_pct,2022,39.4,DEPARTAMENTO
37.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,24,AÑO,2022,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,percepcion_inseguridad_pct,2022,37.6,DEPARTAMENTO
37.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,25,AÑO,2022,2,DEPARTAMENTO,ÁNCASH,ANCASH,percepcion_inseguridad_pct,2022,37.5,DEPARTAMENTO
29.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,26,AÑO,2022,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,percepcion_inseguridad_pct,2022,29.2,DEPARTAMENTO
57.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,0,AÑO,2023,0,NACIONAL,NACIONAL,NACIONAL,percepcion_inseguridad_pct,2023,57.6,NACIONAL
75.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,1,AÑO,2023,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,percepcion_inseguridad_pct,2023,75.0,DEPARTAMENTO
70.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,2,AÑO,2023,21,DEPARTAMENTO,PUNO,PUNO,percepcion_inseguridad_pct,2023,70.5,DEPARTAMENTO
65.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,3,AÑO,2023,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,percepcion_inseguridad_pct,2023,65.2,DEPARTAMENTO
64.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,4,AÑO,2023,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,percepcion_inseguridad_pct,2023,64.4,DEPARTAMENTO
63.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,5,AÑO,2023,20,DEPARTAMENTO,PIURA,PIURA,percepcion_inseguridad_pct,2023,63.0,DEPARTAMENTO
62.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,6,AÑO,2023,23,DEPARTAMENTO,TACNA,TACNA,percepcion_inseguridad_pct,2023,62.3,DEPARTAMENTO
62.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,7,AÑO,2023,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,percepcion_inseguridad_pct,2023,62.3,DEPARTAMENTO
62.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,8,AÑO,2023,11,DEPARTAMENTO,ICA,ICA,percepcion_inseguridad_pct,2023,62.1,DEPARTAMENTO
61.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,9,AÑO,2023,25,DEPARTAMENTO,UCAYALI,UCAYALI,percepcion_inseguridad_pct,2023,61.8,DEPARTAMENTO
59.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,10,AÑO,2023,12,DEPARTAMENTO,JUNÍN,JUNIN,percepcion_inseguridad_pct,2023,59.1,DEPARTAMENTO
57.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,11,AÑO,2023,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,percepcion_inseguridad_pct,2023,57.8,DEPARTAMENTO
57.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,12,AÑO,2023,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,percepcion_inseguridad_pct,2023,57.7,DEPARTAMENTO
55.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,13,AÑO,2023,8,DEPARTAMENTO,CUSCO,CUSCO,percepcion_inseguridad_pct,2023,55.6,DEPARTAMENTO
51.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,14,AÑO,2023,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,percepcion_inseguridad_pct,2023,51.4,DEPARTAMENTO
49.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,15,AÑO,2023,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,percepcion_inseguridad_pct,2023,49.8,DEPARTAMENTO
49.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,16,AÑO,2023,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,percepcion_inseguridad_pct,2023,49.6,DEPARTAMENTO
48.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,17,AÑO,2023,24,DEPARTAMENTO,TUMBES,TUMBES,percepcion_inseguridad_pct,2023,48.3,DEPARTAMENTO
45.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,18,AÑO,2023,16,DEPARTAMENTO,LORETO,LORETO,percepcion_inseguridad_pct,2023,45.8,DEPARTAMENTO
43.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,19,AÑO,2023,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,percepcion_inseguridad_pct,2023,43.2,DEPARTAMENTO
43.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,20,AÑO,2023,3,DEPARTAMENTO,APURÍMAC,APURIMAC,percepcion_inseguridad_pct,2023,43.2,DEPARTAMENTO
38.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,21,AÑO,2023,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,percepcion_inseguridad_pct,2023,38.8,DEPARTAMENTO
37.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,22,AÑO,2023,19,DEPARTAMENTO,PASCO,PASCO,percepcion_inseguridad_pct,2023,37.0,DEPARTAMENTO
35.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,23,AÑO,2023,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,percepcion_inseguridad_pct,2023,35.7,DEPARTAMENTO
28.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,24,AÑO,2023,2,DEPARTAMENTO,ÁNCASH,ANCASH,percepcion_inseguridad_pct,2023,28.8,DEPARTAMENTO
26.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,25,AÑO,2023,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,percepcion_inseguridad_pct,2023,26.8,DEPARTAMENTO
26.1,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,26,AÑO,2023,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,percepcion_inseguridad_pct,2023,26.1,DEPARTAMENTO
56.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,0,AÑO,2024,0,NACIONAL,NACIONAL,NACIONAL,percepcion_inseguridad_pct,2024,56.6,NACIONAL
76.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,1,AÑO,2024,21,DEPARTAMENTO,PUNO,PUNO,percepcion_inseguridad_pct,2024,76.7,DEPARTAMENTO
74.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,2,AÑO,2024,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,percepcion_inseguridad_pct,2024,74.4,DEPARTAMENTO
65.3,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,3,AÑO,2024,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,percepcion_inseguridad_pct,2024,65.3,DEPARTAMENTO
64.6,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,4,AÑO,2024,11,DEPARTAMENTO,ICA,ICA,percepcion_inseguridad_pct,2024,64.6,DEPARTAMENTO
61.4,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,5,AÑO,2024,20,DEPARTAMENTO,PIURA,PIURA,percepcion_inseguridad_pct,2024,61.4,DEPARTAMENTO
61.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,6,AÑO,2024,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,percepcion_inseguridad_pct,2024,61.2,DEPARTAMENTO
60.8,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,7,AÑO,2024,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,percepcion_inseguridad_pct,2024,60.8,DEPARTAMENTO
60.7,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,8,AÑO,2024,23,DEPARTAMENTO,TACNA,TACNA,percepcion_inseguridad_pct,2024,60.7,DEPARTAMENTO
59.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,9,AÑO,2024,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,percepcion_inseguridad_pct,2024,59.2,DEPARTAMENTO
58.2,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,10,AÑO,2024,25,DEPARTAMENTO,UCAYALI,UCAYALI,percepcion_inseguridad_pct,2024,58.2,DEPARTAMENTO
57.5,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,11,AÑO,2024,12,DEPARTAMENTO,JUNÍN,JUNIN,percepcion_inseguridad_pct,2024,57.5,DEPARTAMENTO
56.0,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,12,AÑO,2024,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,percepcion_inseguridad_pct,2024,56.0,DEPARTAMENTO
50.9,PORCENTAJE DE PERCEPCIÓN DE INSEGURIDAD AL CAMINAR SOLO(A) DE NOCHE EN SU ZONA O BARRIO,13,AÑO,2024,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,percepcion_inseguridad_pct,2024,50.9,DEPARTAMENTO
